phi,eta,subsystem,sumX0,sumLambdaI
0,-0.94,PIPE,0.0031809732345407,0.00284705797791465
0,-0.94,TPC,0.0610892504621639,0.0223794464979638
0,-0.935,EMCAL,19.7180040192876,0.895992168019803
0,-0.935,IHCAL,1.72612784793601,0.458372027337254
0,-0.935,INTT,0.080479339954692,0.0331686818274243
0,-0.935,MAGNET,2.70144532810168,0.617901483042884
0,-0.935,MVTX,0.0202551273821025,0.0088550136486024
0,-0.935,OHCAL,46.0033326879224,5.02783552646808
0,-0.935,OTHER,2.22593887233475e-25,4.00945674760062e-25
0,-0.935,PIPE,0.00316933763886128,0.00283664380179171
0,-0.935,TPC,0.0608657937505616,0.0222975853278833
0,-0.93,EMCAL,19.511700105646,0.884912370553291
0,-0.93,IHCAL,1.7308153718377,0.459212464235474
0,-0.93,INTT,0.0801858879789421,0.033047738797564
0,-0.93,MAGNET,2.69159504268236,0.615648427648546
0,-0.93,MVTX,0.0201812710712445,0.00882272559489899
0,-0.93,OHCAL,44.1153984587579,4.82903496183053
0,-0.93,OTHER,2.24674135957317e-25,4.04692708151751e-25
0,-0.93,PIPE,0.00315778127678788,0.00282630054191153
0,-0.93,TPC,0.0606438586869413,0.0222162815985941
0,-0.925,EMCAL,22.5131370560176,1.02128041676803
0,-0.925,IHCAL,1.72452682419244,0.457543927804527
0,-0.925,INTT,0.0798944406545681,0.032927621962895
0,-0.925,MAGNET,2.6818120472793,0.613410763496963
0,-0.925,MVTX,0.0203967729984994,0.00894454631826128
0,-0.925,OHCAL,43.6316455779101,4.77755387564523
0,-0.925,OTHER,2.26740173928426e-25,4.08414144524967e-25
0,-0.925,PIPE,0.00314630385941093,0.00281602793969216
0,-0.925,TPC,0.0604234397229626,0.0221355332775036
0,-0.92,EMCAL,24.1586978091883,1.07621123898093
0,-0.92,IHCAL,1.67841332333679,0.431930404220981
0,-0.92,INTT,0.0796049906953715,0.0328083283204898
0,-0.92,MAGNET,2.6720960973171,0.611188434646417
0,-0.92,MVTX,0.0226334534817222,0.010143111643861
0,-0.92,OHCAL,43.6057710658528,4.77411439616085
0,-0.92,OTHER,2.2879205279786e-25,4.12110076915815e-25
0,-0.92,PIPE,0.0031349050997943,0.00280582573831792
0,-0.92,TPC,0.0602045313481321,0.0220553383458988
0,-0.915,EMCAL,25.4298769511865,1.11514699942211
0,-0.915,IHCAL,1.71207119316565,0.454239363727385
0,-0.915,INTT,0.0793175308650884,0.0326898548880016
0,-0.915,MAGNET,2.6624469498965,0.608981385538569
0,-0.915,MVTX,0.0214379669311586,0.0095657458598529
0,-0.915,OHCAL,44.3883867802984,4.85549964278909
0,-0.915,OTHER,2.30829823862696e-25,4.15780597722796e-25
0,-0.915,PIPE,0.00312358471296844,0.00279569368273327
0,-0.915,TPC,0.0599871280897129,0.0219756947989005
0,-0.91,EMCAL,20.4174079605835,0.918158469753401
0,-0.91,IHCAL,1.70590923241417,0.452604496390435
0,-0.91,INTT,0.0790320539772081,0.0325721987035881
0,-0.91,MAGNET,2.65286436378832,0.606789560997078
0,-0.91,MVTX,0.0198908728809005,0.00869577107664216
0,-0.91,OHCAL,44.2239564624984,4.83568756979869
0,-0.91,OTHER,2.32853538067317e-25,4.1942579870912e-25
0,-0.91,PIPE,0.00311234241592309,0.0027856315196363
0,-0.91,TPC,0.0597712245126279,0.0218966006454174
0,-0.905,EMCAL,20.3222073405371,0.866816075387978
0,-0.905,IHCAL,1.69979326908011,0.450981710342828
0,-0.905,INTT,0.0787485528947935,0.0324553568258386
0,-0.905,MAGNET,2.64334809942741,0.604612906226215
0,-0.905,MVTX,0.0198195210216469,0.00866457790389014
0,-0.905,OHCAL,44.065317797617,4.81834115665028
0,-0.905,OTHER,2.34863246004685e-25,4.23045771005006e-25
0,-0.905,PIPE,0.00310117792760025,0.00277563899747241
0,-0.905,TPC,0.0595568152192535,0.0218180539080895
0,-0.9,EMCAL,19.5341379388631,0.874362640070193
0,-0.9,IHCAL,1.69371507875355,0.449369118818552
0,-0.9,INTT,0.0784670205303027,0.0323393263337002
0,-0.9,MAGNET,2.63389791890665,0.602451366809498
0,-0.9,MVTX,0.019748664651451,0.00863360134603697
0,-0.9,OHCAL,43.9077807679757,4.80111520228172
0,-0.9,OTHER,2.36858997917602e-25,4.26640605109947e-25
0,-0.9,PIPE,0.00309009096888708,0.00276571586642799
0,-0.9,TPC,0.0593438948493612,0.0217400526232454
0,-0.895,EMCAL,18.5837102393917,0.858920891709443
0,-0.895,IHCAL,1.66491310758916,0.434087218263454
0,-0.895,INTT,0.078187449845412,0.0322241043264045
0,-0.895,MAGNET,2.5429818416334,0.581656136050909
0,-0.895,MVTX,0.0196783019989001,0.00860284062866714
0,-0.895,OHCAL,43.7513414351404,4.78400927604329
0,-0.895,OTHER,2.3884084369997e-25,4.30210390894983e-25
0,-0.895,PIPE,0.00307908126260914,0.00275586187842434
0,-0.895,TPC,0.0591324580799544,0.0216625948408518
0,-0.89,EMCAL,19.6563313243411,0.889175939100615
0,-0.89,IHCAL,1.65900685313136,0.432547131908146
0,-0.89,INTT,0.0779098338508397,0.0321096879233953
0,-0.89,MAGNET,2.44756807590631,0.559832149190178
0,-0.89,MVTX,0.0196084313049239,0.00857229498276108
0,-0.89,OHCAL,43.596887304368,4.76711646990239
0,-0.89,OTHER,2.40808832898036e-25,4.33755217604943e-25
0,-0.89,PIPE,0.0030681485335231,0.00274607678711115
0,-0.89,TPC,0.0589224996250485,0.0215856786244542
0,-0.885,EMCAL,19.3453427391999,0.873667275756167
0,-0.885,IHCAL,1.65313984578998,0.43101734961099
0,-0.885,INTT,0.0776341656061715,0.0319960742642565
0,-0.885,MAGNET,2.35371160164508,0.538364361544835
0,-0.885,MVTX,0.0195390508227517,0.00854196364467608
0,-0.885,OHCAL,43.4438386279049,4.75037594456149
0,-0.885,OTHER,2.42763014711634e-25,4.37275173860682e-25
0,-0.885,PIPE,0.00305729250831017,0.00273636034786064
0,-0.885,TPC,0.0587140142357175,0.0215093020511481
0,-0.88,EMCAL,21.9519487376378,0.997067562482297
0,-0.88,IHCAL,1.64731064986822,0.429497538289555
0,-0.88,INTT,0.0773604382196869,0.0318832605086408
0,-0.88,MAGNET,2.31139582546608,0.528685475733184
0,-0.88,MVTX,0.0194701588178677,0.00851184585612709
0,-0.88,OHCAL,42.3970117723163,4.63987282526867
0,-0.88,OTHER,2.4470343799541e-25,4.40770347661289e-25
0,-0.88,PIPE,0.00304651291556924,0.00272671231776139
0,-0.88,TPC,0.0585069966998005,0.0214334632115136
0,-0.875,EMCAL,23.4301811763284,1.04733680986058
0,-0.875,IHCAL,1.64152257749694,0.427988450864903
0,-0.875,INTT,0.077088644848187,0.0317712438361985
0,-0.875,MAGNET,2.30327511055376,0.526828024932498
0,-0.875,MVTX,0.020571653953782,0.00910521095266934
0,-0.875,OHCAL,42.0957239280492,4.60758995402127
0,-0.875,OTHER,2.46630151260047e-25,4.44240826386291e-25
0,-0.875,PIPE,0.00303580948580984,0.00271713245561209
0,-0.875,TPC,0.0583014418418561,0.0213581602095765
0,-0.87,EMCAL,24.6559621648073,1.08419928101561
0,-0.87,IHCAL,1.63577471046261,0.426489872684532
0,-0.87,INTT,0.0768187786968233,0.0316600214465067
0,-0.87,MAGNET,2.29521197763916,0.524983744859875
0,-0.87,MVTX,0.0222349933980386,0.00999785496068811
0,-0.87,OHCAL,41.9483590160981,4.59146011593554
0,-0.87,OTHER,2.48543202673478e-25,4.47686696797836e-25
0,-0.87,PIPE,0.0030251819514457,0.00270762052191568
0,-0.87,TPC,0.0580973445229864,0.0212833911627562
0,-0.865,EMCAL,19.7845439160018,0.891122619049135
0,-0.865,IHCAL,1.63006294269062,0.42500085996943
0,-0.865,INTT,0.0765508330189281,0.0315495905590001
0,-0.865,MAGNET,2.28720622514355,0.523152589408216
0,-0.865,MVTX,0.0201312568847224,0.0088835248349681
0,-0.865,OHCAL,41.8020428986748,4.57544507333805
0,-0.865,OTHER,2.50442640062087e-25,4.51108045042865e-25
0,-0.865,PIPE,0.00301463004678792,0.00269817627887335
0,-0.865,TPC,0.0578946996407479,0.0212091542018226
0,-0.86,EMCAL,19.6329282461021,0.843572523764715
0,-0.86,IHCAL,1.63677295087077,0.430958685410304
0,-0.86,INTT,0.0762848011158453,0.0314399484129007
0,-0.86,MAGNET,2.2792576529227,0.52133451279854
0,-0.86,MVTX,0.0191994413074173,0.00839349521805247
0,-0.86,OHCAL,41.6567718268801,4.55954441630617
0,-0.86,OTHER,2.52328510911908e-25,4.54504956655261e-25
0,-0.86,PIPE,0.00300415350803831,0.00268879949037852
0,-0.86,TPC,0.0576935021290313,0.0211354474708505
0,-0.855,EMCAL,19.6139313824193,0.86846100852095
0,-0.855,IHCAL,1.64091808748448,0.435360976804196
0,-0.855,INTT,0.0760206763367636,0.0313310922671491
0,-0.855,MAGNET,2.27136606226187,0.519529469578836
0,-0.855,MVTX,0.0194665620852089,0.00854215886510448
0,-0.855,OHCAL,41.5125421690106,4.54375774733113
0,-0.855,OTHER,2.54200862369811e-25,4.57877516557993e-25
0,-0.855,PIPE,0.00299375207328287,0.002679489922011
0,-0.855,TPC,0.057493746957865,0.021062269127165
0,-0.85,EMCAL,18.7493428408537,0.858746285965104
0,-0.85,IHCAL,1.63525965168927,0.433859643409936
0,-0.85,INTT,0.0757584520785497,0.031223019400336
0,-0.85,MAGNET,2.26353125587091,0.517737414622931
0,-0.85,MVTX,0.0205184128598438,0.00910884549439326
0,-0.85,OHCAL,41.3693503193975,4.52808467175378
0,-0.85,OTHER,2.56059741244679e-25,4.61225809065233e-25
0,-0.85,PIPE,0.00298342548248518,0.00267024734103108
0,-0.85,TPC,0.0572954291333672,0.0209896173413047
0,-0.845,EMCAL,18.4594302578352,0.849992102583403
0,-0.845,IHCAL,1.62888224234438,0.43219535489641
0,-0.845,INTT,0.0754981217855836,0.0311157271106342
0,-0.845,MAGNET,2.25575303787923,0.515958303129357
0,-0.845,MVTX,0.0191793500630492,0.0084017157943393
0,-0.845,OHCAL,41.2271926983162,4.51252479775475
0,-0.845,OTHER,2.57905194008581e-25,4.64549917884467e-25
0,-0.845,PIPE,0.00297317347747998,0.00266107151637378
