phi,eta,subsystem,sumX0,sumLambdaI
0,-0.64,EMCAL,18.1445179831553,0.806276383923483
0,-0.64,IHCAL,1.42682426555685,0.378558575944182
0,-0.64,INTT,0.0661021151631557,0.027243265503927
0,-0.64,MAGNET,1.63636495576696,0.374285691607287
0,-0.64,MVTX,0.0166366518861847,0.00727311049395738
0,-0.64,OHCAL,41.7051754759326,4.58436284346621
0,-0.64,OTHER,3.24512449712231e-25,5.84525769036232e-25
0,-0.64,PIPE,0.00260315158788422,0.00232989181283605
0,-0.64,TPC,0.0499924292403622,0.0183142351072184
0,-0.62,EMCAL,18.3049555379961,0.829164018598361
0,-0.62,IHCAL,1.36271275707723,0.356237111735345
0,-0.62,INTT,0.065377518204916,0.0269446307738894
0,-0.62,MAGNET,1.61842748029296,0.370182853551622
0,-0.62,MVTX,0.0164542845395079,0.00719338424423214
0,-0.62,OHCAL,41.2480173121601,4.53411056918806
0,-0.62,OTHER,3.29649037713815e-25,5.9377801206885e-25
0,-0.62,PIPE,0.00257461640837049,0.00230435204733169
0,-0.62,TPC,0.0494444231429109,0.0181134784594388
0,-0.6,EMCAL,21.7418055505873,0.957761433212477
0,-0.6,IHCAL,1.3772746984076,0.359091990146682
0,-0.6,INTT,0.0646790731256701,0.0266567742554279
0,-0.6,MAGNET,1.60113739739039,0.366228093573216
0,-0.6,MVTX,0.0162784991260405,0.0071165354441177
0,-0.6,OHCAL,40.8073563739846,4.48567173403037
0,-0.6,OTHER,3.34600237926599e-25,6.02696326649989e-25
0,-0.6,PIPE,0.00254711110974881,0.0022797340533714
0,-0.6,TPC,0.0489161954740225,0.0179199674445628
0,-0.58,EMCAL,18.844637683597,0.842822859600855
0,-0.58,IHCAL,1.38159036797785,0.366557312664458
0,-0.58,INTT,0.0640065005380736,0.026379580802097
0,-0.58,MAGNET,1.58448779079557,0.362419829715345
0,-0.58,MVTX,0.0198180882105129,0.00901844799012847
0,-0.58,OHCAL,40.3796328922924,4.43699455048361
0,-0.58,OTHER,3.39368030896686e-25,6.11284280224397e-25
0,-0.58,PIPE,0.0025206246895329,0.00225602798342925
0,-0.58,TPC,0.0484075349355229,0.0177336246555982
0,-0.56,EMCAL,21.5286108035209,0.947103627183737
0,-0.56,IHCAL,1.33040392464366,0.34048538059578
0,-0.56,INTT,0.0633595314041238,0.0261129395328193
0,-0.56,MAGNET,1.56847200044385,0.35875653862169
0,-0.56,MVTX,0.0159463954374297,0.00697134836926383
0,-0.56,OHCAL,39.9748271080877,4.39415754008836
0,-0.56,OTHER,3.43954323804836e-25,6.19545308088008e-25
0,-0.56,PIPE,0.00249514655280166,0.00223322435476133
0,-0.56,TPC,0.0479182380564591,0.0175543755529494
0,-0.54,EMCAL,18.365034535779,0.777855886682439
0,-0.54,IHCAL,1.33954508761467,0.350481332155059
0,-0.54,INTT,0.0627379069275406,0.025856743787532
0,-0.54,MAGNET,1.55308361980554,0.355236754926967
0,-0.54,MVTX,0.0157899443163827,0.00690295201775859
0,-0.54,OHCAL,40.2243158311692,4.41836609912202
0,-0.54,OTHER,3.48360951229363e-25,6.27482714762119e-25
0,-0.54,PIPE,0.00247066650796057,0.002211314045612
0,-0.54,TPC,0.0474481091115174,0.0173821484345814
0,-0.52,EMCAL,18.4874565840068,0.814640289182692
0,-0.52,IHCAL,1.32448823415283,0.345754656851928
0,-0.52,INTT,0.062141378450245,0.0256108910845208
0,-0.52,MAGNET,1.53831649332322,0.351859070670768
0,-0.52,MVTX,0.0178279758987169,0.00800307323260443
0,-0.52,OHCAL,39.5190407115929,4.34248852005945
0,-0.52,OTHER,3.52589675879992e-25,6.3509967531523e-25
0,-0.52,PIPE,0.00244717476266532,0.00219028829156549
0,-0.52,TPC,0.0469969600428763,0.0172168744073528
0,-0.5,EMCAL,20.0642038617437,0.889811475801847
0,-0.5,IHCAL,1.31230365365852,0.342573897073796
0,-0.5,INTT,0.0615697073528923,0.0253752830794266
0,-0.5,MAGNET,1.52416471394938,0.348622134734355
0,-0.5,MVTX,0.0154959305830999,0.00677441687838462
0,-0.5,OHCAL,39.4716288838022,4.33382718187305
0,-0.5,OTHER,3.56642189302968e-25,6.42399236633124e-25
0,-0.5,PIPE,0.00242466191990456,0.00217013868203984
0,-0.5,TPC,0.0465646103848869,0.0170584873594485
0,-0.48,EMCAL,18.5886522052081,0.832669212368979
0,-0.48,IHCAL,1.31718421215214,0.349469347694769
0,-0.48,INTT,0.0610226649594211,0.0251498255259057
0,-0.48,MAGNET,1.51062262078359,0.345524652300192
0,-0.48,MVTX,0.0153582503614504,0.00671422667474629
0,-0.48,OHCAL,38.5004366931558,4.23208801964131
0,-0.48,OTHER,3.60520112557694e-25,6.49384318637659e-25
0,-0.48,PIPE,0.00240311897424101,0.00215085715692255
0,-0.48,TPC,0.0461508871919212,0.0169069239339376
0,-0.46,EMCAL,19.9745944875776,0.889102176035249
0,-0.46,IHCAL,1.30773705218921,0.347578304504253
0,-0.46,INTT,0.06050003244558,0.0249344282379306
0,-0.46,MAGNET,1.49768479680802,0.342565384334006
0,-0.46,MVTX,0.0152267136447248,0.00665672225130207
0,-0.46,OHCAL,38.1706993450941,4.19584225190709
0,-0.46,OTHER,3.64224996865178e-25,6.56057715454769e-25
0,-0.46,PIPE,0.00238253730820921,0.00213243600334655
